date,neutral_count,sadness_count,anger_count,joy_count,fear_count,total_count,neutral_count_pct,sadness_count_pct,anger_count_pct,joy_count_pct,fear_count_pct
2020-03-06,268,29,4,3,12,316,84.81012658227847,9.177215189873419,1.2658227848101267,0.949367088607595,3.79746835443038
2020-03-07,106,13,4,1,8,132,80.3030303030303,9.848484848484848,3.0303030303030303,0.7575757575757576,6.0606060606060606
2020-03-08,85,10,1,0,3,99,85.85858585858585,10.1010101010101,1.0101010101010102,0.0,3.0303030303030303
2020-03-09,213,30,9,3,28,283,75.26501766784452,10.60070671378092,3.180212014134275,1.0600706713780919,9.89399293286219
2020-03-10,155,42,4,3,25,229,67.68558951965066,18.340611353711793,1.7467248908296942,1.3100436681222707,10.91703056768559
2020-03-11,198,40,12,9,24,283,69.96466431095406,14.13427561837456,4.240282685512367,3.180212014134275,8.480565371024735
2020-03-12,346,59,18,8,61,492,70.32520325203252,11.991869918699187,3.6585365853658534,1.6260162601626018,12.398373983739837
2020-03-13,338,60,32,15,61,506,66.79841897233202,11.857707509881422,6.324110671936759,2.9644268774703555,12.055335968379447
2020-03-14,118,29,19,6,43,215,54.88372093023256,13.488372093023257,8.837209302325581,2.7906976744186047,20.0
2020-03-15,154,39,20,5,31,249,61.84738955823293,15.66265060240964,8.032128514056225,2.0080321285140563,12.449799196787147
2020-03-16,346,63,31,14,46,500,69.19999999999999,12.6,6.2,2.8000000000000003,9.2
2020-03-17,365,106,54,19,55,599,60.934891485809686,17.696160267111853,9.015025041736227,3.1719532554257093,9.181969949916526
2020-03-18,200,67,20,9,29,325,61.53846153846154,20.615384615384617,6.153846153846154,2.769230769230769,8.923076923076923
2020-03-19,159,66,19,6,27,277,57.400722021660656,23.826714801444044,6.859205776173286,2.166064981949458,9.747292418772563
2020-03-20,158,69,24,12,42,305,51.80327868852459,22.62295081967213,7.868852459016394,3.934426229508197,13.77049180327869
2020-03-21,112,59,20,14,49,254,44.09448818897638,23.228346456692915,7.874015748031496,5.511811023622047,19.291338582677163
2020-03-22,169,73,28,19,55,344,49.127906976744185,21.22093023255814,8.13953488372093,5.523255813953488,15.988372093023257
2020-03-23,305,130,48,19,82,584,52.226027397260275,22.26027397260274,8.21917808219178,3.2534246575342465,14.04109589041096
2020-03-24,420,155,53,42,103,773,54.33376455368693,20.051746442432083,6.85640362225097,5.433376455368694,13.32470892626132
2020-03-25,279,100,36,22,67,504,55.35714285714286,19.841269841269842,7.142857142857142,4.365079365079365,13.293650793650794
2020-03-26,508,181,62,44,102,897,56.63322185061316,20.178372352285397,6.911928651059086,4.9052396878483835,11.37123745819398
2020-03-27,579,203,30,52,119,983,58.90132248219736,20.651068158697864,3.0518819938962363,5.289928789420142,12.105798575788402
2020-03-28,333,164,53,45,82,677,49.18759231905465,24.224519940915805,7.828655834564254,6.646971935007386,12.112259970457902
2020-03-29,432,162,45,48,115,802,53.86533665835411,20.199501246882793,5.610972568578553,5.985037406483791,14.33915211970075
2020-03-30,462,155,46,46,123,832,55.52884615384615,18.629807692307693,5.528846153846153,5.528846153846153,14.783653846153847
